timestamp,db,operation,records,run_type,runs,mean_time,median_time,min_time,max_time
2026-03-06T20:38:10.111480+00:00,sqlite,insert,1000,cold,5,0.005050,0.004991,0.004837,0.005400
2026-03-06T20:38:10.138505+00:00,sqlite,full_scan,1000,cold,5,0.005193,0.005098,0.004831,0.005545
2026-03-06T20:38:10.170441+00:00,sqlite,primary_key_lookup,1000,cold,5,0.005403,0.004914,0.004406,0.007690
2026-03-06T20:38:10.209198+00:00,sqlite,update,1000,cold,5,0.006378,0.006383,0.006042,0.006989
2026-03-06T20:38:10.247638+00:00,sqlite,delete,1000,cold,5,0.006292,0.006318,0.005810,0.007160
