timestamp,db,operation,records,run_type,runs,mean_time,median_time,min_time,max_time
2026-03-06T20:41:50.911614+00:00,mongodb,insert,1000,warm,5,0.016152,0.014898,0.014260,0.021869
2026-03-06T20:41:50.994124+00:00,mongodb,full_scan,1000,warm,5,0.016036,0.016007,0.015578,0.016423
2026-03-06T20:41:51.082863+00:00,mongodb,primary_key_lookup,1000,warm,5,0.014607,0.014564,0.014374,0.014911
2026-03-06T20:41:51.169841+00:00,mongodb,update,1000,warm,5,0.014352,0.014365,0.014030,0.014774
2026-03-06T20:41:51.257732+00:00,mongodb,delete,1000,warm,5,0.014463,0.014428,0.013649,0.015349
