timestamp,db,operation,records,run_type,runs,mean_time,median_time,min_time,max_time
2026-03-06T20:42:40.834110+00:00,redis,insert,1000,warm,5,0.420237,0.008151,0.007961,2.068737
2026-03-06T20:42:41.174085+00:00,redis,full_scan,1000,warm,5,0.057980,0.055452,0.054547,0.066285
2026-03-06T20:42:41.229239+00:00,redis,primary_key_lookup,1000,warm,5,0.008413,0.008417,0.007874,0.008937
2026-03-06T20:42:41.286078+00:00,redis,update,1000,warm,5,0.008374,0.008395,0.008081,0.008707
2026-03-06T20:42:41.344447+00:00,redis,delete,1000,warm,5,0.008842,0.008493,0.008433,0.010136
