timestamp,db,operation,records,run_type,runs,mean_time,median_time,min_time,max_time
2026-03-06T20:34:01.758210+00:00,mongodb,insert,100,warm,5,0.011383,0.010116,0.009613,0.014828
2026-03-06T20:34:01.807750+00:00,mongodb,full_scan,100,warm,5,0.009704,0.009720,0.009010,0.010244
2026-03-06T20:34:01.866604+00:00,mongodb,primary_key_lookup,100,warm,5,0.009748,0.009875,0.009033,0.010460
2026-03-06T20:34:01.924376+00:00,mongodb,update,100,warm,5,0.009459,0.009367,0.009260,0.009731
2026-03-06T20:34:01.984835+00:00,mongodb,delete,100,warm,5,0.009816,0.009972,0.009140,0.010659
